28531, AS16591, nausmokansascity, 2016-03-01, 2018-07-01, 0.352055, 63.643568, 40.658570, https://viz.measurementlab.net/location/nausmokansascity?aggr=month&isps=AS16591&start=2015-03-01&end=2018-07-01
28492, AS11486x, nausco, 2016-12-01, 2019-02-01, 0.303442, 5.734508, 3.994419, https://viz.measurementlab.net/location/nausco?aggr=month&isps=AS11486x&start=2015-12-01&end=2019-02-01
28310, AS12338, eu, 2016-05-01, 2019-03-01, 0.370699, 28.681775, 18.639205, https://viz.measurementlab.net/location/eu?aggr=month&isps=AS12338&start=2015-05-01&end=2019-03-01
28027, AS2518, asjp, 2014-02-01, 2018-03-01, 0.749837, 9.093298, 2.143810, https://viz.measurementlab.net/location/asjp?aggr=month&isps=AS2518&start=2013-02-01&end=2018-03-01
27566, AS131090, as, 2017-03-01, 2019-03-01, 0.358206, 14.575114, 9.901673, https://viz.measurementlab.net/location/as?aggr=month&isps=AS131090&start=2016-03-01&end=2019-03-01
27516, AS17676, asjp11, 2017-04-01, 2019-04-01, 0.351460, 18.474708, 11.981590, https://viz.measurementlab.net/location/asjp11?aggr=month&isps=AS17676&start=2016-04-01&end=2019-04-01
27217, AS11486x, nauscodenver, 2017-01-01, 2019-04-01, 0.465974, 5.993172, 3.584945, https://viz.measurementlab.net/location/nauscodenver?aggr=month&isps=AS11486x&start=2016-01-01&end=2019-04-01
27199, AS6614, naus, 2016-07-01, 2019-04-01, 0.609183, 5.700860, 2.504965, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS6614&start=2015-07-01&end=2019-04-01
27109, AS47395, euru, 2014-06-01, 2017-01-01, 0.312064, 2.076888, 1.428766, https://viz.measurementlab.net/location/euru?aggr=month&isps=AS47395&start=2013-06-01&end=2017-01-01
26725, AS26127x, na, 2013-01-01, 2015-04-01, 0.353318, 4.613709, 2.983601, https://viz.measurementlab.net/location/na?aggr=month&isps=AS26127x&start=2012-01-01&end=2015-04-01
26205, AS11486x, nausky, 2016-08-01, 2019-04-01, 0.479925, 6.080394, 3.722391, https://viz.measurementlab.net/location/nausky?aggr=month&isps=AS11486x&start=2015-08-01&end=2019-04-01
25930, AS38285, ocau, 2013-12-01, 2016-10-01, 0.807009, 2.171123, 0.541142, https://viz.measurementlab.net/location/ocau?aggr=month&isps=AS38285&start=2012-12-01&end=2016-10-01
25777, AS15169, naus, 2015-12-01, 2018-12-01, 0.666403, 101.658561, 34.923580, https://viz.measurementlab.net/location/naus?aggr=month&isps=AS15169&start=2014-12-01&end=2018-12-01
25689, AS10481, sa, 2012-11-01, 2017-04-01, 0.453825, 1.847771, 1.076496, https://viz.measurementlab.net/location/sa?aggr=month&isps=AS10481&start=2011-11-01&end=2017-04-01
25620, AS4704, as, 2016-01-01, 2019-04-01, 0.763626, 13.563149, 5.084597, https://viz.measurementlab.net/location/as?aggr=month&isps=AS4704&start=2015-01-01&end=2019-04-01
25466, AS2519, asjp13, 2017-02-01, 2019-02-01, 0.490035, 15.446817, 9.475416, https://viz.measurementlab.net/location/asjp13?aggr=month&isps=AS2519&start=2016-02-01&end=2019-02-01
25441, AS13367x, nausmo, 2017-02-01, 2019-03-01, 0.430333, 13.985662, 9.311153, https://viz.measurementlab.net/location/nausmo?aggr=month&isps=AS13367x&start=2016-02-01&end=2019-03-01
25366, AS855, nacanl, 2016-02-01, 2019-04-01, 0.566210, 11.636344, 6.596231, https://viz.measurementlab.net/location/nacanl?aggr=month&isps=AS855&start=2015-02-01&end=2019-04-01
25020, AS13367x, naussc, 2015-09-01, 2018-05-01, 0.373324, 11.891993, 7.402432, https://viz.measurementlab.net/location/naussc?aggr=month&isps=AS13367x&start=2014-09-01&end=2018-05-01
24903, AS812, nacaonkitchener, 2016-07-01, 2019-02-01, 0.460892, 23.850682, 15.037908, https://viz.measurementlab.net/location/nacaonkitchener?aggr=month&isps=AS812&start=2015-07-01&end=2019-02-01
